Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
18.512389999999666,1509,,,,0.07421875,0.142578125,-0.9609375,0.06507831071401968,4.022258800809375,15.315999984741211,4.202722904277034,0,6542,64.3689039377786,0,0,0,0,1.162109375,,
18.540689999999945,1509,,,,-0.09375,0.03515625,-1.09765625,0.06517361560963862,4.026122264696192,15.310333251953125,4.3032273026229815,0,6547,65.88384406206119,0,0,0,0,1.162109375,,
18.570144999999552,1509,,,,-0.1875,0.111328125,-0.892578125,0.06612012984809669,4.0365776274181435,15.310501098632812,4.385828373027034,0,6553,67.14923012364537,0,0,0,0,1.15625,,
18.597834999999964,1509,,,,0,0.04296875,-1.181640625,0.06569569306450952,4.05104924638402,15.314181327819824,4.170429584574886,0,6559,63.8667148730841,0,0,0,0,1.1640625,,
18.623549999999813,1509,,,,0.134765625,-0.115234375,-0.95703125,0.06462254005756163,4.051682243292029,15.31350040435791,4.125818607402034,0,6554,63.18072491275844,0,0,0,0,1.16015625,,
18.665049999999813,1510,,,,-0.26171875,-0.1015625,-0.9609375,0.06419169012688172,4.04143424162615,15.312888145446777,4.177630779338069,0,6549,63.971592836979504,0,0,0,0,1.166015625,,
18.69506999999983,1510,,,,0.0546875,0.046875,-1.015625,0.06450678064026628,4.033099964233019,15.313230514526367,4.12638222892303,0,6544,63.188242262543476,0,0,0,0,1.1640625,,
18.7231799999997,1510,,,,-0.166015625,0.109375,-0.970703125,0.06485241696156513,4.029119723330414,15.315200805664062,4.139978763652034,0,6542,63.40460609651574,0,0,0,0,1.166015625,,
18.749169999999925,1510,,,,-0.03125,0.0234375,-1.09375,0.06507027566892876,4.025325561691283,15.312443733215332,4.218320724559017,0,6542,64.59279874346608,0,0,0,0,1.16796875,,
18.818084999999964,1510,,,,0,0.1640625,-0.99609375,0.0647573476133589,4.02711541501738,15.31422233581543,4.2519577713729815,0,6541,65.11542667330411,0,0,0,0,1.1640625,,
18.847850000000093,1510,,,,0.048828125,-0.001953125,-1.0546875,0.06481463909477801,4.024816981416917,15.313455581665039,4.14756953437347,0,6539,63.513621836495275,0,0,0,0,1.166015625,,
18.874524999999906,1510,,,,-0.09375,0.150390625,-0.88671875,0.06488135610491513,4.024849176949308,15.313199043273926,4.116541263652034,0,6537,63.03741574015397,0,0,0,0,1.16796875,,
18.916794999999926,1510,,,,0.0859375,-0.0234375,-1.19140625,0.06472147402944434,4.015394058479409,15.311555862426758,4.1543015213729815,0,6536,63.60881981386687,0,0,0,0,1.162109375,,
18.946924999999815,1510,,,,-0.15625,0.103515625,-0.90625,0.0649145649272337,4.010755719067269,15.310285568237305,4.296717044902034,0,6535,65.78396496336285,0,0,0,0,1.1640625,,
18.973899999999908,1510,,,,0.0703125,-0.0234375,-1.025390625,0.06608020831372675,4.023706508392952,15.312397956848145,4.231287357402034,0,6549,64.7911558863203,0,0,0,0,1.1640625,,
19.013939999999945,1510,,,,-0.0625,-0.1484375,-1.169921875,0.06600600610132785,4.043868005600048,15.310221672058105,4.133685466838069,0,6551,63.28764081985584,0,0,0,0,1.162109375,,
19.04350499999989,1510,,,,-0.109375,0.109375,-0.908203125,0.06517094734812932,4.043475110967489,15.312305450439453,4.245447513652034,0,6552,65.00758910284867,0,0,0,0,1.166015625,,
19.0706799999997,1510,,,,-0.125,-0.033203125,-1.0234375,0.0652035611510676,4.042940337717621,15.31199836730957,4.204757568431087,0,6552,64.38324102274936,0,0,0,0,1.162109375,,
19.097314999999945,1510,,,,0.111328125,0.013671875,-0.96484375,0.065296375778955,4.039124348598904,15.310665130615234,4.209097740245052,0,6552,64.4440860029213,0,0,0,0,1.162109375,,
19.123679999999702,1511,,,,0.1484375,-0.1015625,-1.111328125,0.06515850003508919,4.029767453787145,15.312888145446777,4.190651294779964,0,6552,64.1709745335373,0,0,0,0,1.162109375,,
19.162069999999833,1511,,,,-0.15625,0.0625,-0.865234375,0.0649624239524941,4.030116693460529,15.312000274658203,4.203943607402034,0,6553,64.37078567118755,0,0,0,0,1.16015625,,
19.193519999999552,1513,,,,0.04296875,-0.091796875,-1.08984375,0.06538329349958155,4.031193333891134,15.310461044311523,4.115114090037532,0,6554,63.0042939684171,0,0,0,0,1.162109375,,
19.223790000000037,1514,,,,-0.17578125,0.0078125,-0.939453125,0.06540054380866851,4.035213409943985,15.310399055480957,4.219568607402034,0,6555,64.6032792213052,0,0,0,0,1.158203125,,
19.249904999999796,1515,,,,0.025390625,-0.009765625,-1.0234375,0.06519552471226236,4.043322318610384,15.308799743652344,4.436853763652034,0,6559,67.9229057596192,0,0,0,0,1.1640625,,
19.29439500000002,1516,,,,0.099609375,-0.123046875,-1.15625,0.0670629679269995,4.047262178675755,15.309000015258789,4.283289310527034,0,6569,65.57287612021618,0,0,0,0,1.162109375,,
19.320044999999926,1517,,,,-0.041015625,0.025390625,-1.025390625,0.06682860098606577,4.081396536940173,15.309998512268066,4.314504501414485,0,6581,66.05505749782965,0,0,0,0,1.1640625,,
19.35051500000013,1518,,,,-0.2109375,-0.00390625,-0.939453125,0.06621236056831259,4.069471639155058,15.308000564575195,4.2861374588729815,0,6587,65.6121946402745,0,0,0,0,1.162109375,,
19.377314999999477,1518,,,,0.134765625,0.0078125,-1.0234375,0.06626091190827722,4.072767588572625,15.310798645019531,4.394373294902034,0,6592,67.28136468929608,0,0,0,0,1.158203125,,
19.40524500000011,1518,,,,-0.125,-0.015625,-1.01953125,0.06680427645029724,4.084925494702327,15.30844497680664,4.2855952950241045,0,6599,65.60579976673793,0,0,0,0,1.162109375,,
19.431634999999776,1518,,,,0.0625,0.046875,-1.015625,0.0670441083779613,4.091244550042629,15.305999755859375,4.452967044902034,0,6605,68.15711250212038,0,0,0,0,1.158203125,,
19.458854999999982,1518,,,,-0.13671875,-0.041015625,-1.080078125,0.06739074524831519,4.104504743891452,15.308000564575195,4.434249755931087,0,6613,67.8794977672605,0,0,0,0,1.158203125,,
19.4859299999997,1518,,,,0.03125,0.03125,-0.951171875,0.06749890965694341,4.132712941448125,15.310665130615234,4.385963794779964,0,6620,67.15202293687847,0,0,0,0,1.158203125,,
19.519419999999926,1519,,,,-0.01171875,0.00390625,-1.109375,0.06710223192314364,4.136863982378494,15.30755615234375,4.361549732279964,0,6623,66.7646674381154,0,0,0,0,1.154296875,,
19.54569499999983,1519,,,,-0.125,0.046875,-1,0.06706654792606866,4.135499764904337,15.31054401397705,4.363522884440608,0,6626,66.80790917822404,0,0,0,0,1.15625,,
19.573294999999458,1519,,,,-0.224609375,0.216796875,-0.904296875,0.06696176116144233,4.146686348192437,15.308000564575195,4.426111576152034,0,6626,67.75491850660815,0,0,0,0,1.15625,,
19.599529999999795,1519,,,,0.20703125,-0.134765625,-1.181640625,0.06683616169848575,4.147275690141274,15.308000564575195,4.376198169779964,0,6633,66.99084405368463,0,0,0,0,1.15625,,
19.640665000000038,1519,,,,-0.224609375,0.048828125,-0.884765625,0.06739282643523224,4.148792699972538,15.30844497680664,4.440760013652034,0,6636,67.98113032419528,0,0,0,0,1.162109375,,
19.671364999999756,1519,,,,0.0859375,0.02734375,-1.056640625,0.06757429871848704,4.146166308491288,15.30461597442627,4.403200027537532,0,6641,67.3892854800451,0,0,0,0,1.158203125,,
19.697644999999554,1519,,,,-0.197265625,0.109375,-0.85546875,0.06738852695930905,4.161125225938933,15.307272911071777,4.3102558823348955,0,6643,65.97826310745273,0,0,0,0,1.154296875,,
19.721419999999924,1520,,,,0.162109375,0.01171875,-1.12890625,0.06748967574064106,4.180005995781289,15.307499885559082,4.347986576152034,0,6643,66.55680401685969,0,0,0,0,1.15625,,
19.75349500000011,1520,,,,0,-0.19921875,-1.087890625,0.06752912019889426,4.170838454354942,15.308000564575195,4.390711185527034,0,6643,67.21300930693447,0,0,0,0,1.15234375,,
19.77844499999983,1520,,,,-0.166015625,0.126953125,-0.830078125,0.06740422190957111,4.169757994115408,15.308000564575195,4.466150638652034,0,6644,68.36783649796321,0,0,0,0,1.15234375,,
19.81394999999972,1520,,,,0.1484375,-0.046875,-1.189453125,0.06750892120392356,4.163417111295519,15.307001113891602,4.410242435527034,0,6643,67.50758587314432,0,0,0,0,1.154296875,,
19.848819999999833,1520,,,,-0.203125,0.03515625,-0.92578125,0.06736980494295013,4.16031760919423,15.308363914489746,4.380390522074886,0,6644,67.05661219950409,0,0,0,0,1.154296875,,
19.87606999999983,1521,,,,0,0.02734375,-1.05859375,0.06741837154109682,4.169441495661403,15.301667213439941,4.527429935527034,0,6649,69.27722620560053,0,0,0,0,1.15234375,,
19.90140500000026,1521,,,,0.048828125,-0.115234375,-1.041015625,0.06909507093056352,4.175651413603774,15.305333137512207,4.4125484200241045,0,6660,67.53552355387205,0,0,0,0,1.15625,,
19.971845000000204,1521,,,,0.0234375,-0.078125,-1.1328125,0.06834477680988857,4.183072756663197,15.305000305175781,4.355921146464534,0,6661,66.66737447596134,0,0,0,0,1.150390625,,
20.000919999999926,1521,,,,-0.10546875,0.041015625,-0.97265625,0.06742293274876017,4.1835676947628215,15.304837226867676,4.4283493729354815,0,6660,67.77516633647909,0,0,0,0,1.15234375,,
20.026199999999722,1521,,,,0.125,-0.04296875,-0.994140625,0.06765107246839344,4.187001702988773,15.30666732788086,4.444015380931087,0,6660,68.02306503589789,0,0,0,0,1.1484375,,
20.051774999999907,1521,,,,-0.099609375,0.0234375,-1.078125,0.06763757015538956,4.180638992689298,15.304500579833984,4.416345951152034,0,6661,67.58996917015378,0,0,0,0,1.150390625,,
20.076924999999815,1521,,,,-0.19921875,0.05859375,-0.822265625,0.06765162091185,4.180562596510746,15.306499481201172,4.399256107402034,0,6661,67.33721132562032,0,0,0,0,1.150390625,,
20.10394999999972,1521,,,,0.0234375,-0.013671875,-0.896484375,0.06774018031284224,4.181359299515654,15.308000564575195,4.446185466838069,0,6661,68.0622096365632,0,0,0,0,1.1484375,,
20.129560000000055,1521,,,,-0.103515625,-0.05078125,-1.119140625,0.06760734531145596,4.1878966296518225,15.306000709533691,4.503015873027034,0,6664,68.92316414759325,0,0,0,0,1.15234375,,
20.165874999999534,1521,,,,0.01171875,0.02734375,-0.921875,0.068179076810092,4.185375555759577,15.308000564575195,4.405969974589534,0,6665,67.44659085851795,0,0,0,0,1.154296875,,
20.19523499999987,1521,,,,-0.04296875,0.091796875,-1.009765625,0.0671170258928107,4.1792420339957586,15.305667877197266,4.458663818431087,0,6665,68.2428275809824,0,0,0,0,1.154296875,,
20.225,1521,,,,0.111328125,0.015625,-1.08203125,0.06790246392559034,4.170139975008174,15.3056001663208,4.257166263652034,0,6666,65.15848467300788,0,0,0,0,1.15625,,
20.250180000000167,1521,,,,0.0078125,-0.123046875,-1.029296875,0.06740759466813682,4.17392322290751,15.305777549743652,4.502609130931087,0,6664,68.9159337514758,0,0,0,0,1.150390625,,
20.290540000000036,1521,,,,-0.328125,0.146484375,-0.857421875,0.0675193052763751,4.175094812874317,15.30533504486084,4.444557544779964,0,6666,68.02544234902143,0,0,0,0,1.154296875,,
20.3183049999997,1521,,,,-0.02734375,0.001953125,-1.001953125,0.06735166724954625,4.171908000854683,15.303693771362305,4.412214157176204,0,6666,67.52317431509405,0,0,0,0,1.154296875,,
20.35009499999974,1522,,,,0.099609375,-0.060546875,-1.130859375,0.06768297303418189,4.163584637201346,15.306221961975098,4.385963794779964,0,6666,67.13253536008872,0,0,0,0,1.15625,,
20.37772499999963,1523,,,,-0.017578125,-0.033203125,-1.044921875,0.06719700410313967,4.155417340027052,15.304727554321289,4.509563324046321,0,6666,69.01763806348843,0,0,0,0,1.150390625,,
20.414455000000075,1524,,,,-0.099609375,0.11328125,-1.056640625,0.0673023844860435,4.167160524044611,15.302666664123535,4.402240154338069,0,6666,67.36601365725522,0,0,0,0,1.15625,,
20.445964999999852,1525,,,,-0.150390625,-0.046875,-0.9453125,0.06745721814743648,4.171696819989682,15.305333137512207,4.348800537181087,0,6666,66.55984097014857,0,0,0,0,1.15625,,
20.47966999999946,1526,,,,-0.017578125,0.015625,-0.935546875,0.06761732608446212,4.173435924425741,15.302000045776367,4.492517826152034,0,6668,68.74450798142958,0,0,0,0,1.15625,,
20.50637000000011,1527,,,,-0.0703125,0.103515625,-1.025390625,0.06837713787967169,4.18037706293426,15.30690860748291,4.481598255229183,0,6673,68.59941490824797,0,0,0,0,1.15625,,
20.53346499999985,1528,,,,0.099609375,-0.083984375,-1.046875,0.06832291833518928,4.18545195193813,15.304445266723633,4.538416263652034,0,6676,69.45794330467093,0,0,0,0,1.16015625,,
20.569975000000092,1529,,,,0.0859375,-0.0859375,-1.138671875,0.0681009833001447,4.200975109733086,15.302668571472168,4.545469162059017,0,6678,69.55780808883644,0,0,0,0,1.1640625,,
20.596544999999924,1530,,,,-0.1953125,-0.00390625,-0.91796875,0.06929286186181545,4.2078578597337115,15.302910804748535,4.598785755229183,0,6695,70.37480822242031,0,0,0,0,1.169921875,,
20.62262000000011,1531,,,,-0.0625,0.0703125,-0.984375,0.07009406912496818,4.213849502880216,15.298666954040527,4.649093505931087,0,6710,71.12493318543234,0,0,0,0,1.16796875,,
20.649889999999665,1531,,,,0.2109375,-0.1640625,-1.125,0.07021421523823913,4.235938912221793,15.300000190734863,4.589075443339534,0,6724,70.21285515839155,0,0,0,0,1.169921875,,
20.680729999999983,1532,,,,-0.228515625,0.099609375,-0.91796875,0.07008715520007586,4.257438979614533,15.299113273620605,4.682730552745052,0,6733,71.64162515629057,0,0,0,0,1.1640625,,
20.706034999999684,1533,,,,0.08203125,-0.087890625,-1.240234375,0.07059221612923437,4.257438979614533,15.303601264953613,4.712244388652034,0,6745,72.11430918694583,0,0,0,0,1.171875,,
20.75346499999985,1534,,,,-0.037109375,0.005859375,-0.994140625,0.07060582568795483,4.269400438427956,15.298001289367676,4.706873294902034,0,6748,72.0057537343016,0,0,0,0,1.17578125,,
20.782705000000075,1536,,,,0.005859375,0.046875,-0.98828125,0.07060423483212028,4.294780340317204,15.297883987426758,4.727409717631526,0,6766,72.31936542136098,0,0,0,0,1.181640625,,
20.806644999999552,1536,,,,0.041015625,0.048828125,-1,0.07069699794208176,4.3063107064087935,15.299556732177734,4.746207115245052,0,6779,72.6148650223573,0,0,0,0,1.189453125,,
20.837604999999517,1537,,,,-0.099609375,0.05078125,-1.0546875,0.07067906632674345,4.312367831994058,15.297715187072754,4.786742088389583,0,6790,73.22621714215768,0,0,0,0,1.19140625,,
20.861010000000242,1538,,,,0.01953125,-0.0859375,-0.83203125,0.07122649332332168,4.320546042908145,15.298184394836426,4.775454399180599,0,6801,73.0557819677976,0,0,0,0,1.201171875,,
20.88983999999985,1539,,,,-0.0859375,-0.015625,-1.033203125,0.07102966655538027,4.3352866855599235,15.300572395324707,4.675135013652034,0,6810,71.53224173430031,0,0,0,0,1.208984375,,
20.911504999999888,1540,,,,0.474609375,0.033203125,-1.375,0.07111380403723516,4.3522575509384565,15.293600082397461,4.897791263652034,0,6818,74.90486087335431,0,0,0,0,1.21484375,,
20.936095000000204,1540,,,,-0.111328125,0.4765625,-1.400390625,0.07230896178892916,4.368104301118284,15.294001579284668,4.985193607402034,0,6833,76.24355890464655,0,0,0,0,1.21875,,
20.966274999999907,1541,,,,-0.224609375,0.564453125,-1.310546875,0.07273169192406366,4.393074937765284,15.292999267578125,4.955896732402034,0,6846,75.79052509881713,0,0,0,0,1.224609375,,
20.989310000000057,1542,,,,0.45703125,0.451171875,-1.228515625,0.07297675729559767,4.41255596329627,15.293200492858887,5.021326419902034,0,6859,76.79215167965114,0,0,0,0,1.232421875,,
21.011514999999665,1543,,,,-0.234375,-0.505859375,-0.6484375,0.07243808263360138,4.417969178233731,15.294499397277832,4.990686771464534,0,6867,76.33005581816677,0,0,0,0,1.240234375,,
21.03525,1543,,,,-0.13671875,0.103515625,-1.044921875,0.07199008930389701,4.427311339496769,15.293334007263184,4.924158451152034,0,6871,75.30679989815582,0,0,0,0,1.240234375,,
21.064350000000093,1543,,,,0.46875,-0.671875,-1.2109375,0.07176503256132635,4.430618202654129,15.291500091552734,5.010218021464534,0,6881,76.61374933392409,0,0,0,0,1.25,,
21.09487999999989,1543,,,,-0.009765625,0.216796875,-1.388671875,0.07339764757466756,4.441149961554634,15.292800903320312,5.088220951152034,0,6894,77.81314995807116,0,0,0,0,1.26171875,,
21.123509999999776,1543,,,,-0.26953125,-0.16015625,-1.025390625,0.07354667166456277,4.457160417831361,15.290802001953125,4.987635013652034,0,6906,76.26493945176203,0,0,0,0,1.267578125,,
21.14828499999968,1543,,,,0.125,0.197265625,-1.12890625,0.07354270180942932,4.4831460322791346,15.293333053588867,5.053824302745052,0,6916,77.28981825620161,0,0,0,0,1.279296875,,
21.190649999999906,1543,,,,-0.111328125,-0.0625,-0.974609375,0.07336352053225194,4.492608244679899,15.293501853942871,4.985803958964534,0,6919,76.25040208981981,0,0,0,0,1.2890625,,
21.22291499999957,1543,,,,-0.013671875,0.04296875,-1.025390625,0.07295984177775305,4.498279569563471,15.291999816894531,4.795810100627132,0,6924,73.33752718065104,0,0,0,0,1.302734375,,
21.24875499999989,1543,,,,-0.228515625,0.013671875,-0.951171875,0.07273051354770439,4.509426317701327,15.291600227355957,4.757166263652034,0,6926,72.74468471883154,0,0,0,0,1.31640625,,
21.279384999999778,1543,,,,0.0625,0.130859375,-1.03515625,0.07291479551081985,4.506446866737764,15.29422378540039,4.884010669779964,0,6927,74.69715215389802,0,0,0,0,1.322265625,,
21.317244999999645,1543,,,,0.11328125,-0.193359375,-1.08984375,0.07277119808981353,4.498960041239581,15.294401168823242,5.032068607402034,0,6927,76.96247599064841,0,0,0,0,1.326171875,,
21.353580000000076,1544,,,,-0.203125,-0.00390625,-0.923828125,0.07269625853768415,4.510845103874451,15.292923927307129,5.08341347892303,0,6926,77.74025562421758,0,0,0,0,1.3359375,,
21.381524999999908,1544,,,,-0.150390625,0.095703125,-0.98046875,0.07277919092078841,4.505053727853154,15.293002128601074,5.071863529277034,0,6926,77.56401974920784,0,0,0,0,1.341796875,,
21.41058999999985,1544,,,,0.34375,-0.16796875,-1.001953125,0.07275200891998562,4.507570981936471,15.2933349609375,4.986007568431087,0,6926,76.25268386178611,0,0,0,0,1.345703125,,
21.440439999999946,1544,,,,-0.2109375,0.12109375,-1.150390625,0.07267987683528801,4.501255746405096,15.29155445098877,5.007708904338069,0,6926,76.5756533853869,0,0,0,0,1.349609375,,
21.479019999999554,1544,,,,-0.0625,0.033203125,-0.9375,0.07261025380221474,4.505257269100298,15.292000770568848,4.865120765757747,0,6925,74.39743049887797,0,0,0,0,1.35546875,,
21.510899999999907,1544,,,,-0.03515625,-0.03125,-0.912109375,0.07264734799201682,4.502954470003918,15.293002128601074,4.920496341777034,0,6925,75.24916102856999,0,0,0,0,1.36328125,,
21.53639500000002,1544,,,,0.009765625,0.08203125,-1.169921875,0.07253950428000538,4.507861833101962,15.290800094604492,5.017420169902034,0,6926,76.72036880860851,0,0,0,0,1.365234375,,
21.569579999999608,1544,,,,-0.236328125,-0.27734375,-0.7421875,0.07264244993455304,4.496919171898241,15.292500495910645,5.083460208964534,0,6927,77.73881776653216,0,0,0,0,1.365234375,,
21.596654999999796,1544,,,,-0.125,0.177734375,-1.015625,0.07277480503899078,4.4779183509181575,15.289092063903809,4.922382709574886,0,6927,75.25876242045871,0,0,0,0,1.375,,
21.628159999999685,1544,,,,0.048828125,0.162109375,-1.08984375,0.0726277236943869,4.489076012795808,15.28933334350586,4.902999755931087,0,6927,74.96359765155826,0,0,0,0,1.376953125,,
21.652649999999905,1544,,,,-0.080078125,-0.03515625,-0.95703125,0.07248747392096923,4.499647606846558,15.292401313781738,5.051599857402034,0,6924,77.25109229603451,0,0,0,0,1.384765625,,
21.677345000000205,1544,,,,0.19921875,-0.15234375,-1.0859375,0.07243962442894288,4.501961319682731,15.292001724243164,4.881433841777034,0,6924,74.64689472523334,0,0,0,0,1.390625,,
21.712854999999514,1544,,,,-0.1875,0.064453125,-0.9140625,0.07223646141890298,4.499833140423044,15.28499984741211,5.113367435527034,0,6924,78.15782047179276,0,0,0,0,1.390625,,
21.744269999999553,1544,,,,-0.0078125,-0.0078125,-0.974609375,0.07368776641001204,4.503787734037134,15.291274070739746,5.055994388652034,0,6935,77.3125958970005,0,0,0,0,1.388671875,,
21.771504999999888,1544,,,,-0.09375,-0.29296875,-1.01171875,0.07365503714932842,4.515789028000803,15.294182777404785,4.9157246323348955,0,6940,75.18199101032083,0,0,0,0,1.3984375,,
21.79643499999959,1544,,,,-0.01171875,0.251953125,-1.07421875,0.07292142213938684,4.515407047108038,15.293777465820312,4.968103763652034,0,6940,75.98107338839857,0,0,0,0,1.40234375,,
21.822475000000093,1545,,,,-0.0625,0.06640625,-0.98046875,0.07299262187371831,4.515603494424317,15.287500381469727,5.170740482402034,0,6942,79.04769709720206,0,0,0,0,1.40234375,,
21.849580000000074,1546,,,,0.14453125,-0.125,-1.15625,0.07348297198782981,4.525851496090198,15.29050064086914,5.048670169902034,0,6958,77.19669446842397,0,0,0,0,1.400390625,,
21.87480999999959,1546,,,,-0.111328125,0.08203125,-1.046875,0.07549216449669326,4.5384934265797305,15.289777755737305,5.035377857279964,0,6960,76.98980835397137,0,0,0,0,1.3984375,,
21.91937000000011,1547,,,,0.0625,-0.08984375,-1.03125,0.07215827528744431,4.540912457004908,15.293499946594238,4.915003177714534,0,6962,75.16760083588774,0,0,0,0,1.408203125,,
21.950930000000167,1549,,,,-0.103515625,0.0859375,-0.94140625,0.07357989617480504,4.540595958550904,15.289066314697266,5.064783451152034,0,6961,77.43581005424473,0,0,0,0,1.42578125,,
21.981459999999963,1550,,,,0.0625,-0.0703125,-0.9296875,0.07426966668875248,4.5476680619369425,15.291999816894531,5.070642826152034,0,6960,77.54026916905447,0,0,0,0,1.4375,,
22.007430000000166,1550,,,,-0.07421875,-0.0703125,-1.08984375,0.07295801338611296,4.553790669960966,15.292800903320312,4.839197513652034,0,6964,74.00488410812324,0,0,0,0,1.4375,,
22.042619999999648,1551,,,,-0.046875,-0.072265625,-1.009765625,0.07337914741735903,4.555471385889129,15.28800106048584,5.2089890213729815,0,6958,79.63502968280923,0,0,0,0,1.4375,,
22.06878999999957,1552,,,,-0.15625,0.0859375,-0.9453125,0.07361566251651304,4.561404640527741,15.289999961853027,4.9318894119979815,0,6962,75.40858892131249,0,0,0,0,1.42578125,,
22.096060000000055,1553,,,,-0.0859375,0.087890625,-0.900390625,0.07273236942768722,4.552699295981639,15.290000915527344,4.974817630839534,0,6962,76.06496613011805,0,0,0,0,1.41796875,,
22.123149999999907,1554,,,,0.037109375,-0.0390625,-0.935546875,0.0739317988409364,4.552699295981639,15.290668487548828,5.039718505931087,0,6962,77.06066494475714,0,0,0,0,1.419921875,,
22.163694999999834,1555,,,,0.17578125,-0.248046875,-1.287109375,0.0733095932445288,4.552913750968577,15.291500091552734,4.904627201152034,0,6962,74.99910729544837,0,0,0,0,1.431640625,,
22.192709999999963,1555,,,,-0.21875,0.099609375,-0.791015625,0.07328832875116553,4.541403575295606,15.29028606414795,4.983798381877132,0,6962,76.20370294493901,0,0,0,0,1.443359375,,
22.22122999999998,1555,,,,0.11328125,-0.033203125,-1.19140625,0.07345019378221895,4.547940905431774,15.286798477172852,4.995447513652034,0,6961,76.36439944449282,0,0,0,0,1.44921875,,
22.24784499999974,1555,,,,-0.125,-0.025390625,-1.056640625,0.07318018343835735,4.548170093967433,15.28133487701416,5.3798874588729815,0,6967,82.21186185968678,0,0,0,0,1.4453125,,
22.293919999999925,1555,,,,-0.03125,0.005859375,-0.78125,0.07506827086613292,4.573042506956293,15.283000946044922,5.316614505839534,0,6982,81.25382452250176,0,0,0,0,1.451171875,,
22.32321999999974,1555,,,,0.0625,-0.09765625,-1.1171875,0.07715454071802044,4.60247686317874,15.283998489379883,5.244593021464534,0,7016,80.15835181747622,0,0,0,0,1.439453125,,
22.35182499999972,1555,,,,-0.11328125,0.12109375,-0.791015625,0.07619524218964706,4.620659153674327,15.284445762634277,5.421120044779964,0,7033,82.85881529716886,0,0,0,0,1.439453125,,
22.378904999999794,1555,,,,0.162109375,-0.1484375,-1.07421875,0.07561811173496442,4.618061683603528,15.285200119018555,5.139002201152034,0,7043,78.55067705668569,0,0,0,0,1.431640625,,
22.413929999999702,1556,,,,-0.20703125,0.037109375,-1.060546875,0.0753190627202763,4.637499054175342,15.285499572753906,5.231165287089534,0,7045,79.96097476081214,0,0,0,0,1.4296875,,
22.44460999999987,1556,,,,-0.017578125,-0.048828125,-1.0390625,0.07497793976231992,4.642195782095374,15.285998344421387,5.2334030838729815,0,7044,79.99779087577217,0,0,0,0,1.423828125,,
22.469649999999906,1556,,,,-0.03125,0.07421875,-0.775390625,0.07507781219234604,4.642191962286448,15.2839994430542,5.180506107402034,0,7045,79.17885246027157,0,0,0,0,1.419921875,,
22.500479999999516,1556,,,,-0.048828125,0.048828125,-1.068359375,0.07538929228016614,4.651577778508658,15.28499984741211,5.121912357402034,0,7045,78.28842960134828,0,0,0,0,1.41796875,,
22.52685499999998,1556,,,,0.009765625,-0.119140625,-1.212890625,0.07543930794069562,4.650839464011645,15.2868013381958,5.373865482402034,0,7046,82.14921404766764,0,0,0,0,1.41015625,,
22.551875,1556,,,,-0.0625,-0.03125,-0.94921875,0.07564192854186629,4.649165842014346,15.288000106811523,5.149988529277034,0,7047,78.73302518566543,0,0,0,0,1.408203125,,
22.61983999999985,1556,,,,-0.0234375,-0.005859375,-0.955078125,0.0753756846559309,4.660341511562654,15.281777381896973,5.1400874825241045,0,7048,78.54967263140861,0,0,0,0,1.40234375,,
22.647129999999887,1556,,,,-0.01171875,0.056640625,-1.080078125,0.07520211042149495,4.6641045690433725,15.283452987670898,5.167855140757747,0,7047,78.9826710908644,0,0,0,0,1.392578125,,
22.67234499999974,1556,,,,-0.0234375,-0.1328125,-0.953125,0.07524217564306099,4.652723721186952,15.280445098876953,5.2187546463729815,0,7047,79.74489385841134,0,0,0,0,1.390625,,
22.716564999999477,1556,,,,-0.11328125,0.126953125,-0.736328125,0.07519629321855403,4.64854375884613,15.284500122070312,5.071253177714534,0,7047,77.51156981382726,0,0,0,0,1.38671875,,
22.74500499999989,1556,,,,0.046875,0.02734375,-1.177734375,0.07515685262961178,4.641973687490582,15.283466339111328,5.126306888652034,0,7046,78.34773877666788,0,0,0,0,1.384765625,,
22.773084999999963,1556,,,,-0.21875,-0.001953125,-0.955078125,0.0752499534796711,4.659315620022086,15.282222747802734,5.375547287059017,0,7046,82.15031103218259,0,0,0,0,1.37890625,,
22.798009999999778,1556,,,,0.0625,0.025390625,-0.98046875,0.07541764671792742,4.65695825222674,15.282221794128418,5.265955326152034,0,7053,80.47549725222724,0,0,0,0,1.37890625,,
22.820139999999665,1556,,,,0.01171875,-0.0234375,-1.04296875,0.0773762069089541,4.671528094850755,15.281000137329102,5.430139896464534,0,7062,82.97796850359079,0,0,0,0,1.375,,
22.84566999999946,1556,,,,-0.21875,-0.01171875,-0.796875,0.07677742500237571,4.672805002406568,15.282856941223145,5.227590438914485,0,7069,79.89251682523599,0,0,0,0,1.37109375,,
22.872419999999458,1557,,,,0.01171875,0.05078125,-1.0078125,0.07617529120240757,4.668013870637322,15.284501075744629,5.162805912089534,0,7068,78.91091251719321,0,0,0,0,1.369140625,,
22.900080000000074,1558,,,,-0.111328125,0.142578125,-0.98828125,0.07514198937244869,4.672663123789254,15.284890174865723,5.207361576152034,0,7065,79.59394979229951,0,0,0,0,1.365234375,,
