5853.1	3.1872e-07
5910	2.6877e-07
5966.8	3.1646e-07
6023.6	3.3228e-07
6080.4	2.5993e-07
6137.3	3.7704e-07
6194.1	2.9435e-07
6250.9	3.5742e-07
6307.8	4.0602e-07
6364.6	3.6566e-07
6421.4	4.0384e-07
6478.2	3.801e-07
6535.1	4.1267e-07
6591.9	4.0905e-07
6648.7	3.4682e-07
6705.5	3.7854e-07
6762.4	3.7328e-07
6819.2	3.5683e-07
6876	3.0725e-07
6932.8	2.6017e-07
6989.7	3.3143e-07
7046.5	3.4129e-07
7103.3	2.2588e-07
7160.2	3.0616e-07
7217	4.278e-07
7273.8	2.6331e-07
7330.6	2.9327e-07
7387.5	2.9122e-07
7444.3	2.6908e-07
7501.1	2.8949e-07
7557.9	3.9336e-07
7614.8	2.935e-07
7671.6	3.2076e-07
7728.4	1.8638e-07
7785.2	1.8394e-07
7842.1	2.4532e-07
7898.9	3.1531e-07
7955.7	1.9933e-07
8012.6	2.5815e-07
8069.4	1.8622e-07
8126.2	3.3582e-07
8183	1.8704e-07
8239.9	2.1709e-07
8296.7	4.25e-07
8353.5	3.212e-07
8410.3	3.1509e-07
8467.2	3.1769e-07
8524	2.6261e-07
8580.8	3.1457e-07
8637.6	3.5346e-07
8694.5	3.1794e-07
8751.3	2.6527e-07
8808.1	1.6679e-07
8865	3.1032e-07
8921.8	2.744e-07
8978.6	2.4743e-07
9035.4	1.9407e-07
9092.3	2.4474e-07
9149.1	2.6595e-07
9205.9	2.4598e-07
9262.7	1.3937e-07
9319.6	2.7576e-07
9376.4	2.5896e-07
9433.2	1.7874e-07
9490	2.3692e-07
9546.9	1.4279e-07
9603.7	2.7426e-07
9660.5	2.4281e-07
9717.4	3.4688e-07
9774.2	3.3548e-07
9831	2.1013e-07
9887.8	2.117e-07
9944.7	2.4449e-07
10001	2.8353e-07
10058	2.8822e-07
10115	2.4901e-07
10172	2.3583e-07
10229	2.6586e-07
10286	2.8632e-07
10342	3.0066e-07
10399	2.7439e-07
10456	3.1574e-07
10513	2.463e-07
10570	2.9325e-07
10627	3.1523e-07
10683	2.7354e-07
10740	2.6719e-07
10797	3e-07
10854	2.6013e-07
10911	2.9299e-07
10968	3.5056e-07
11024	3.0008e-07
11081	2.0462e-07
11138	3.1916e-07
11195	3.1454e-07
11252	3.1625e-07
11308	3.3043e-07
11365	4.3745e-07
11422	3.6596e-07
11479	4.1286e-07
11536	3.3317e-07
11593	2.1102e-07
11649	3.3589e-07
11706	3.6365e-07
11763	2.8533e-07
11820	3.538e-07
11877	2.8832e-07
11934	2.6761e-07
11990	3.5453e-07
12047	3.1196e-07
12104	3.3251e-07
12161	4.5115e-07
12218	3.5353e-07
12275	3.5967e-07
12331	3.0274e-07
12388	4.2191e-07
12445	3.1072e-07
12502	3.094e-07
12559	2.6583e-07
12616	4.1729e-07
12672	3.3417e-07
12729	2.6012e-07
12786	2.966e-07
12843	3.1157e-07
12900	1.7065e-07
12956	3.4909e-07
13013	2.9305e-07
13070	3.0401e-07
13127	2.9192e-07
13184	2.6448e-07
13241	3.4215e-07
13297	3.3267e-07
13354	2.9443e-07
13411	3.4971e-07
13468	2.0021e-07
13525	2.3854e-07
13582	3.0075e-07
13638	3.1096e-07
13695	2.8595e-07
13752	1.776e-07
13809	2.2347e-07
13866	3.0286e-07
13923	1.5841e-07
13979	2.3933e-07
14036	3.2664e-07
14093	1.9916e-07
14150	2.2923e-07
14207	1.919e-07
14263	2.0459e-07
14320	2.6393e-07
14377	3.2197e-07
14434	1.3348e-07
14491	3.1954e-07
14548	1.853e-07
14604	1.4449e-07
14661	1.8677e-07
14718	2.3705e-07
14775	2.0699e-07
14832	1.2825e-07
14889	2.1781e-07
14945	2.1327e-07
15002	1.7941e-07
15059	1.5597e-07
15116	3.0506e-07
15173	2.0566e-07
15230	1.3789e-07
15286	2.0876e-07
15343	3.2141e-07
15400	2.2982e-07
15457	2.4852e-07
15514	2.1988e-07
15570	2.7485e-07
15627	2.8123e-07
15684	2.1175e-07
15741	2.0535e-07
15798	2.2085e-07
15855	3.3692e-07
15911	2.2642e-07
15968	3.0338e-07
16025	2.3885e-07
16082	2.6927e-07
16139	3.0889e-07
16196	2.5369e-07
16252	3.2423e-07
16309	2.644e-07
16366	3.0853e-07
16423	2.8085e-07
16480	2.6372e-07
16537	3.5203e-07
16593	2.2711e-07
16650	3.4525e-07
16707	3.7481e-07
16764	3.1189e-07
16821	2.8188e-07
16878	2.8867e-07
16934	3.0657e-07
16991	4.0802e-07
17048	3.447e-07
17105	3.1029e-07
17162	2.8598e-07
17218	2.9961e-07
17275	3.3644e-07
17332	2.3217e-07
17389	3.1178e-07
17446	3.1843e-07
17503	2.3321e-07
17559	3.9072e-07
17616	3.0463e-07
17673	3.219e-07
17730	3.0422e-07
17787	2.6709e-07
17844	3.5758e-07
17900	3.3402e-07
17957	2.5545e-07
18014	3.9604e-07
18071	2.5209e-07
18128	2.5107e-07
18185	2.106e-07
18241	2.3556e-07
18298	3.485e-07
18355	3.1571e-07
18412	2.3106e-07
18469	2.1243e-07
18525	2.8454e-07
18582	3.0378e-07
18639	2.8868e-07
18696	2.553e-07
18753	2.168e-07
18810	2.7057e-07
18866	3.1438e-07
18923	2.3334e-07
18980	2.0261e-07
19037	3.4877e-07
19094	1.999e-07
19151	3.6855e-07
19207	2.6514e-07
19264	2.2748e-07
19321	2.7017e-07
19378	2.5366e-07
19435	1.1766e-07
19492	2.3013e-07
19548	1.7123e-07
19605	2.8479e-07
19662	2.5345e-07
19719	1.1576e-07
19776	2.5574e-07
19832	2.1336e-07
19889	3.211e-07
19946	2.2337e-07
20003	2.5367e-07
20060	2.909e-07
20117	1.8247e-07
20173	2.2098e-07
20230	3.3361e-07
20287	1.9935e-07
20344	2.6738e-07
20401	2.0484e-07
20458	2.0438e-07
20514	2.2008e-07
20571	2.8781e-07
20628	1.7728e-07
20685	1.7269e-07
20742	1.9216e-07
20799	1.606e-07
20855	1.1807e-07
20912	2.6542e-07
20969	2.5243e-07
21026	2.4129e-07
21083	1.7038e-07
21140	2.4408e-07
21196	1.1016e-07
21253	3.1686e-07
21310	2.5234e-07
21367	1.7373e-07
21424	2.9761e-07
21480	2.1244e-07
21537	3.0012e-07
21594	2.7201e-07
21651	2.2203e-07
21708	2.5168e-07
21765	2.8641e-07
21821	2.9125e-07
21878	2.1655e-07
21935	2.2561e-07
21992	1.801e-07
22049	2.2017e-07
22106	2.5481e-07
22162	2.3111e-07
22219	3.0674e-07
22276	3.4202e-07
22333	3.3609e-07
22390	2.5055e-07
22447	2.924e-07
22503	2.3282e-07
22560	2.433e-07
22617	4.0899e-07
22674	3.0314e-07
22731	3.4426e-07
22787	3.4068e-07
22844	3.5493e-07
22901	2.8572e-07
22958	3.3536e-07
23015	3.054e-07
23072	3.2859e-07
23128	2.9258e-07
23185	3.5812e-07
23242	3.0463e-07
23299	2.8448e-07
23356	3.1043e-07
23413	3.0575e-07
23469	2.6138e-07
23526	2.3253e-07
23583	3.1522e-07
23640	2.3583e-07
23697	3.9331e-07
23754	2.7189e-07
23810	3.5302e-07
23867	2.605e-07
23924	2.5591e-07
23981	2.9101e-07
24038	2.8474e-07
24094	2.936e-07
24151	2.599e-07
24208	2.6066e-07
24265	1.4862e-07
24322	3.0107e-07
24379	2.6775e-07
24435	3.4418e-07
24492	2.5319e-07
24549	2.1671e-07
24606	2.7447e-07
24663	2.1351e-07
24720	2.4409e-07
24776	2.3307e-07
24833	1.9452e-07
24890	2.4205e-07
24947	3.0446e-07
25004	2.7997e-07
25061	2.0649e-07
25117	1.1003e-07
25174	2.4971e-07
25231	2.0278e-07
25288	2.0986e-07
25345	2.9544e-07
25401	2.0986e-07
25458	1.9646e-07
25515	2.7512e-07
25572	1.5051e-07
25629	1.9787e-07
25686	2.6721e-07
25742	2.0212e-07
25799	1.1974e-07
25856	2.518e-07
25913	2.212e-07
25970	3.0692e-07
26027	2.2644e-07
26083	2.097e-07
26140	1.473e-07
26197	2.289e-07
26254	1.8423e-07
26311	1.7371e-07
26368	1.8939e-07
26424	1.5253e-07
26481	2.9872e-07
26538	1.9341e-07
26595	2.4368e-07
26652	1.6145e-07
26709	9.5203e-08
26765	1.1243e-07
26822	9.515e-08
26879	2.802e-07
26936	2.3528e-07
26993	2.3576e-07
27049	1.7654e-07
27106	2.8718e-07
27163	2.5909e-07
27220	2.0732e-07
27277	2.2581e-07
27334	2.7692e-07
27390	2.657e-07
27447	1.498e-07
27504	2.3681e-07
27561	2.3743e-07
27618	2.0213e-07
27675	2.2173e-07
27731	2.4773e-07
27788	2.77e-07
27845	2.8181e-07
27902	3.0268e-07
27959	3.1585e-07
28016	2.6739e-07
28072	1.1932e-07
28129	2.7543e-07
28186	1.7908e-07
28243	2.8571e-07
28300	2.7116e-07
28356	3.3156e-07
28413	2.6777e-07
28470	2.489e-07
28527	3.1981e-07
28584	2.2443e-07
28641	3.309e-07
28697	3.1042e-07
28754	2.5337e-07
28811	3.6114e-07
28868	2.7675e-07
28925	2.7939e-07
28982	2.1701e-07
29038	2.5279e-07
29095	3.5384e-07
29152	2.4487e-07
29209	3.4179e-07
29266	3.4247e-07
29323	3.7312e-07
29379	2.9011e-07
29436	2.8882e-07
29493	4.1628e-07
29550	2.5585e-07
29607	2.2585e-07
29663	2.8465e-07
29720	1.6285e-07
29777	2.2243e-07
29834	2.0632e-07
29891	1.9125e-07
29948	3.8577e-07
30004	2.9524e-07
30061	2.2476e-07
30118	3.4502e-07
30175	2.6912e-07
30232	1.9813e-07
30289	2.9197e-07
30345	2.3975e-07
30402	2.7417e-07
30459	1.8202e-07
30516	2.6188e-07
30573	2.3793e-07
30630	8.1915e-08
30686	2.8189e-07
30743	2.4875e-07
30800	1.8431e-07
30857	1.254e-07
30914	1.9721e-07
30971	1.8958e-07
31027	2.5967e-07
31084	2.335e-07
31141	2.006e-07
31198	2.3318e-07
31255	1.2058e-07
31311	1.7023e-07
31368	1.2754e-07
31425	2.1663e-07
31482	1.7976e-07
31539	3.1189e-07
31596	1.7988e-07
31652	2.263e-07
31709	2.6503e-07
31766	2.0344e-07
31823	1.6967e-07
31880	1.3769e-07
31937	1.9453e-07
31993	2.4602e-07
32050	2.1387e-07
32107	2.3214e-07
32164	1.3994e-07
32221	2.2033e-07
32278	1.8013e-07
32334	2.7615e-07
32391	7.0027e-08
32448	2.3013e-07
32505	1.1899e-07
32562	2.1377e-07
32618	8.7886e-08
32675	1.9406e-07
32732	1.0682e-07
32789	1.8896e-07
32846	2.7383e-07
32903	2.3478e-07
32959	2.5263e-07
33016	2.8425e-07
33073	3.5734e-07
33130	2.7074e-07
33187	2.5434e-07
33244	2.6485e-07
33300	2.2553e-07
33357	2.3079e-07
33414	2.3534e-07
33471	3.4192e-07
33528	1.6661e-07
33585	2.0358e-07
33641	3.2098e-07
33698	2.5739e-07
33755	2.7369e-07
33812	2.463e-07
33869	3.5612e-07
33925	2.7063e-07
33982	3.873e-07
34039	3.1859e-07
34096	3.7738e-07
34153	3.4749e-07
34210	2.1546e-07
34266	2.8236e-07
34323	3.3399e-07
34380	3.2689e-07
34437	2.9849e-07
34494	2.4444e-07
34551	2.8526e-07
34607	3.6148e-07
34664	3.6997e-07
34721	3.0522e-07
34778	2.0052e-07
34835	2.9616e-07
34892	2.0922e-07
34948	2.4202e-07
35005	2.5879e-07
35062	2.0393e-07
35119	2.0721e-07
35176	3.1225e-07
35233	1.8855e-07
35289	1.8974e-07
35346	3.2201e-07
35403	2.6598e-07
35460	1.5507e-07
35517	2.0937e-07
35573	2.1429e-07
35630	2.1997e-07
35687	1.6671e-07
35744	2.4987e-07
35801	2.898e-07
35858	2.1936e-07
35914	2.8405e-07
35971	1.9177e-07
36028	2.1842e-07
36085	1.4962e-07
36142	2.2716e-07
36199	2.4944e-07
36255	1.398e-07
36312	2.2105e-07
36369	2.2926e-07
36426	2.3815e-07
36483	8.7391e-08
36540	2.3656e-07
36596	1.7778e-07
36653	2.4367e-07
36710	2.0763e-07
36767	1.9325e-07
36824	2.783e-07
36880	2.2114e-07
36937	2.0532e-07
36994	1.5539e-07
37051	7.4943e-08
37108	2.0811e-07
37165	1.2455e-07
37221	1.732e-07
37278	5.344e-08
37335	2.2712e-07
37392	7.0889e-08
37449	7.107e-08
37506	1.4411e-07
37562	2.1599e-07
37619	2.0431e-07
37676	1.9861e-07
37733	1.327e-07
37790	1.441e-07
37847	8.787e-08
37903	2.2037e-07
37960	1.6478e-07
38017	1.2166e-07
38074	1.6755e-07
38131	1.4998e-07
38187	2.136e-07
38244	1.6722e-07
38301	1.3373e-07
38358	2.3032e-07
38415	1.809e-07
38472	8.365e-08
38528	1.9957e-07
38585	3.0093e-07
38642	2.2281e-07
38699	2.6918e-07
38756	2.1045e-07
38813	2.7026e-07
38869	1.8551e-07
38926	2.1517e-07
38983	2.7037e-07
39040	2.5007e-07
39097	2.6513e-07
39154	2.6046e-07
39210	2.2586e-07
39267	2.9788e-07
39324	2.6053e-07
39381	2.479e-07
39438	2.9718e-07
39494	2.6698e-07
39551	2.0207e-07
39608	3.1493e-07
39665	2.0213e-07
39722	2.002e-07
39779	2.487e-07
39835	1.8698e-07
39892	2.5455e-07
39949	2.8127e-07
40006	3.6561e-07
40063	2.5287e-07
40120	3.1156e-07
40176	3.3476e-07
40233	3.0971e-07
40290	2.683e-07
40347	2.4484e-07
40404	1.8595e-07
40461	1.6452e-07
40517	2.3402e-07
40574	1.8924e-07
40631	2.0942e-07
40688	2.6609e-07
40745	2.4724e-07
40802	1.5429e-07
40858	3.637e-07
40915	2.2197e-07
40972	2.4e-07
41029	2.0964e-07
41086	1.8494e-07
41142	1.9017e-07
41199	3.5815e-07
41256	2.8497e-07
41313	2.7741e-07
41370	1.9003e-07
41427	1.9143e-07
41483	2.7754e-07
41540	2.3238e-07
41597	1.6792e-07
41654	2.1946e-07
41711	1.7177e-07
41768	3.8461e-07
41824	2.6623e-07
41881	2.3176e-07
41938	1.6615e-07
41995	1.9205e-07
42052	2.4819e-07
42109	2.3685e-07
42165	1.4294e-07
42222	1.7443e-07
42279	2.5691e-07
42336	2.4306e-07
42393	1.6441e-07
42449	2.4881e-07
42506	1.433e-07
42563	2.4517e-07
42620	1.8162e-07
42677	2.4544e-07
42734	1.6338e-07
42790	1.76e-07
42847	1.6344e-07
42904	1.694e-07
42961	1.1879e-07
43018	1.0029e-07
43075	1.4087e-07
43131	1.4875e-07
43188	2.3233e-07
43245	1.7374e-07
43302	1.1999e-07
43359	1.5721e-07
43416	2.176e-07
43472	1.2586e-07
43529	1.346e-07
43586	1.737e-07
43643	1.4181e-07
43700	1.4517e-07
43756	1.637e-07
43813	1.8587e-07
43870	2.125e-07
43927	7.2176e-08
43984	2.1073e-07
44041	1.6058e-07
44097	2.0132e-07
44154	2.1733e-07
44211	1.8426e-07
44268	1.1806e-07
44325	2.7854e-07
44382	1.8761e-07
44438	2.4508e-07
44495	2.3777e-07
44552	2.3322e-07
44609	3.0549e-07
44666	1.4497e-07
44723	1.5912e-07
44779	2.0611e-07
44836	1.5054e-07
44893	1.4766e-07
44950	2.3946e-07
45007	2.1702e-07
45064	2.4237e-07
45120	1.2274e-07
45177	2.1369e-07
45234	2.4575e-07
45291	2.5503e-07
45348	2.0439e-07
45404	2.64e-07
45461	2.2707e-07
45518	2.6938e-07
45575	3.6578e-07
45632	2.7572e-07
45689	2.7619e-07
45745	3.0418e-07
45802	3.3274e-07
45859	2.8167e-07
45916	1.8284e-07
45973	2.3823e-07
46030	3.1058e-07
46086	2.9131e-07
46143	2.2941e-07
46200	2.8717e-07
46257	1.4396e-07
46314	2.139e-07
46371	3.2058e-07
46427	2.346e-07
46484	2.0015e-07
46541	2.332e-07
46598	2.9941e-07
46655	1.3923e-07
46711	2.1415e-07
46768	1.4503e-07
46825	2.1997e-07
46882	3.6355e-07
46939	2.1253e-07
46996	2.2976e-07
47052	2.4437e-07
47109	2.0195e-07
47166	2.9342e-07
47223	1.7916e-07
47280	1.1077e-07
47337	2.0446e-07
47393	1.6637e-07
47450	8.7078e-08
47507	1.3941e-07
47564	1.9355e-07
47621	2.4168e-07
47678	1.9164e-07
47734	1.8688e-07
47791	1.7757e-07
47848	1.7713e-07
47905	2.3559e-07
47962	1.4709e-07
48018	2.3582e-07
48075	2.3652e-07
48132	1.0361e-07
48189	2.1422e-07
48246	1.3221e-07
48303	1.932e-07
48359	1.6449e-07
48416	1.1806e-07
48473	1.8974e-07
48530	1.5616e-07
48587	1.9622e-07
48644	1.0975e-07
48700	1.2088e-07
48757	9.9998e-08
48814	6.0884e-08
48871	1.3279e-07
48928	1.6538e-07
48985	1.0379e-07
49041	1.5819e-07
49098	2.3675e-07
49155	2.068e-07
49212	1.1463e-07
49269	8.4518e-08
49326	1.3383e-07
49382	1.1798e-07
49439	4.8466e-08
49496	1.5457e-07
49553	6.4932e-08
49610	2.0762e-07
49666	1.3247e-07
49723	1.5538e-07
49780	2.3116e-07
49837	1.632e-07
49894	1.1474e-07
49951	1.2248e-07
50007	1.4488e-07
50064	2.4629e-07
50121	9.058e-08
50178	1.2618e-07
50235	1.4444e-07
50292	2.512e-07
50348	2.7749e-07
50405	2.0919e-07
50462	2.3774e-07
50519	1.6637e-07
50576	1.7153e-07
50633	2.4766e-07
50689	2.3652e-07
50746	2.8544e-07
50803	1.6266e-07
50860	2.4317e-07
50917	2.5839e-07
50973	3.904e-07
51030	2.9534e-07
51087	3.526e-07
51144	3.4031e-07
51201	3.4136e-07
51258	2.0179e-07
51314	2.0962e-07
51371	3.3055e-07
51428	2.2475e-07
51485	1.8102e-07
51542	2.5712e-07
51599	3.0667e-07
51655	2.4568e-07
51712	2.1401e-07
51769	2.6186e-07
51826	2.6648e-07
51883	2.6709e-07
51940	2.7166e-07
51996	2.0538e-07
52053	2.7643e-07
52110	2.0928e-07
52167	1.878e-07
52224	1.8865e-07
52280	2.2886e-07
52337	1.4572e-07
52394	1.9502e-07
52451	1.09e-07
52508	2.1492e-07
52565	1.0762e-07
52621	1.6007e-07
52678	1.6041e-07
52735	1.9605e-07
52792	1.7025e-07
52849	1.9147e-07
52906	1.6582e-07
52962	2.4278e-07
53019	2.3285e-07
53076	1.8227e-07
53133	1.6487e-07
53190	2.1332e-07
53247	1.8488e-07
53303	2.4376e-07
53360	1.258e-07
53417	1.636e-07
53474	1.6203e-07
53531	2.0842e-07
53587	9.0464e-08
53644	1.808e-07
53701	2.1481e-07
53758	1.0955e-07
53815	1.2727e-07
53872	2.1044e-07
53928	1.2836e-07
53985	1.6243e-07
54042	2.2501e-07
54099	1.9177e-07
54156	1.7237e-07
54213	1.7232e-07
54269	1.388e-07
54326	1.6715e-07
54383	1.5728e-07
54440	1.8692e-07
54497	1.4066e-07
54554	1.3497e-07
54610	9.5093e-08
54667	1.3863e-07
54724	1.0161e-07
54781	1.2958e-07
54838	1.7457e-07
54895	1.6689e-07
54951	2.513e-07
55008	2.0111e-07
55065	1.7373e-07
55122	1.348e-07
55179	1.2784e-07
55235	1.5789e-07
55292	1.3357e-07
55349	1.5645e-07
55406	2.6229e-07
55463	1.4462e-07
55520	1.8439e-07
55576	7.6752e-08
55633	2.2298e-07
55690	2.5741e-07
55747	1.3279e-07
55804	2.4767e-07
55861	2.8438e-07
55917	1.8251e-07
55974	2.7646e-07
56031	1.7407e-07
56088	2.2444e-07
56145	1.6371e-07
56202	2.4101e-07
56258	1.9612e-07
56315	1.923e-07
56372	2.0339e-07
56429	1.9352e-07
56486	3.4903e-07
56542	1.8845e-07
56599	1.5353e-07
56656	2.9954e-07
56713	2.0655e-07
56770	2.6544e-07
